unique_id,ds,y
telangana,2024-03-01,5826614.0
telangana,2024-04-01,5450557.0
telangana,2024-05-01,5672245.0
telangana,2024-06-01,5801715.0
telangana,2024-07-01,6262184.0
telangana,2024-08-01,6432178.0
telangana,2024-09-01,6287903.0
telangana,2024-10-01,6526561.0
telangana,2024-11-01,6152173.0
telangana,2024-12-01,6620559.0
telangana,2025-01-01,6742028.0
telangana,2025-02-01,6315687.0
telangana,2025-03-01,6972616.0
telangana,2025-04-01,6608408.0
telangana,2025-05-01,6791183.0
telangana,2025-06-01,6903115.0
telangana,2025-07-01,7722473.0
telangana,2025-08-01,7467892.0
telangana,2025-09-01,7547490.0
telangana,2025-10-01,7418691.0
telangana,2025-11-01,7488360.0
telangana,2025-12-01,8238570.0
telangana,2026-01-01,7875865.0
telangana,2026-02-01,7443611.0
telangana,2026-03-01,8090646.0
telangana,2026-04-01,7680102.0
telangana,2026-05-01,7704869.0
telangana,2026-06-01,7993270.0
telangana,2026-07-01,8447660.0
tripura,2018-07-01,36789.0
tripura,2018-08-01,50969.0
tripura,2018-09-01,46821.0
tripura,2018-10-01,39221.0
tripura,2018-11-01,45287.0
tripura,2018-12-01,48469.0
tripura,2019-01-01,47446.0
tripura,2019-02-01,49110.0
tripura,2019-03-01,54599.0
tripura,2019-04-01,47672.0
tripura,2019-05-01,54511.0
tripura,2019-06-01,47559.0
tripura,2019-07-01,52341.0
tripura,2019-08-01,62218.0
tripura,2019-09-01,58391.0
tripura,2019-10-01,47743.0
tripura,2019-11-01,60765.0
tripura,2019-12-01,53327.0
tripura,2020-01-01,55994.0
tripura,2020-02-01,61419.0
tripura,2020-03-01,58933.4
tripura,2020-04-01,56447.8
tripura,2020-05-01,53962.2
tripura,2020-06-01,51476.6
tripura,2020-07-01,48991.0
tripura,2020-08-01,59522.0
tripura,2020-09-01,61397.0
tripura,2020-10-01,61999.0
tripura,2020-11-01,63543.0
tripura,2020-12-01,71784.0
tripura,2021-01-01,70552.0
tripura,2021-02-01,71206.0
tripura,2021-03-01,76183.0
tripura,2021-04-01,68679.0
tripura,2021-05-01,48941.0
tripura,2021-06-01,52519.0
tripura,2021-07-01,61779.0
tripura,2021-08-01,74258.0
tripura,2021-09-01,78288.0
tripura,2021-10-01,66618.0
tripura,2021-11-01,78496.0
tripura,2021-12-01,84573.0
tripura,2022-01-01,79349.0
tripura,2022-02-01,79838.0
tripura,2022-03-01,90529.0
tripura,2022-04-01,81825.0
tripura,2022-05-01,76440.0
tripura,2022-06-01,68992.0
tripura,2022-07-01,82625.0
tripura,2022-08-01,94744.0
tripura,2022-09-01,88743.0
tripura,2022-10-01,73782.0
tripura,2022-11-01,91251.0
tripura,2022-12-01,97346.0
tripura,2023-01-01,89583.0
tripura,2023-02-01,84166.0
tripura,2023-03-01,93794.0
tripura,2023-04-01,90254.0
tripura,2023-05-01,100401.0
tripura,2023-06-01,85832.0
tripura,2023-07-01,95001.0
tripura,2023-08-01,98756.0
tripura,2023-09-01,101368.0
tripura,2023-10-01,93014.0
tripura,2023-11-01,101315.0
tripura,2023-12-01,105922.0
tripura,2024-01-01,101693.0
tripura,2024-02-01,107548.0
tripura,2024-03-01,118988.0
tripura,2024-04-01,100659.0
tripura,2024-05-01,101359.0
tripura,2024-06-01,89046.0
tripura,2024-07-01,98488.0
tripura,2024-08-01,93352.0
tripura,2024-09-01,102188.0
tripura,2024-10-01,93787.0
tripura,2024-11-01,107377.0
tripura,2024-12-01,111281.0
tripura,2025-01-01,113665.0
tripura,2025-02-01,109037.0
tripura,2025-03-01,126552.0
tripura,2025-04-01,107397.0
tripura,2025-05-01,109776.0
tripura,2025-06-01,92430.0
tripura,2025-07-01,108907.0
tripura,2025-08-01,114564.0
tripura,2025-09-01,107786.0
tripura,2025-10-01,101038.0
tripura,2025-11-01,116562.0
tripura,2025-12-01,126831.0
tripura,2026-01-01,120258.0
tripura,2026-02-01,122266.0
tripura,2026-03-01,137850.0
tripura,2026-04-01,110801.0
tripura,2026-05-01,110850.0
tripura,2026-06-01,109878.0
tripura,2026-07-01,109743.0
uttar pradesh,2018-07-01,5057857.0
uttar pradesh,2018-08-01,5452811.0
uttar pradesh,2018-09-01,5716383.0
uttar pradesh,2018-10-01,6689723.0
uttar pradesh,2018-11-01,5365714.0
uttar pradesh,2018-12-01,5997872.0
uttar pradesh,2019-01-01,6248927.0
uttar pradesh,2019-02-01,5983836.0
uttar pradesh,2019-03-01,6539745.0
uttar pradesh,2019-04-01,6639500.0
uttar pradesh,2019-05-01,6639224.0
uttar pradesh,2019-06-01,5723826.0
uttar pradesh,2019-07-01,5682343.0
uttar pradesh,2019-08-01,5765695.0
uttar pradesh,2019-09-01,6118468.0
uttar pradesh,2019-10-01,6499381.0
uttar pradesh,2019-11-01,6332104.0
uttar pradesh,2019-12-01,6133478.0
uttar pradesh,2020-01-01,6565008.0
uttar pradesh,2020-02-01,6662435.0
uttar pradesh,2020-03-01,6460833.2
uttar pradesh,2020-04-01,6259231.4
uttar pradesh,2020-05-01,6057629.6
uttar pradesh,2020-06-01,5856027.8
uttar pradesh,2020-07-01,5654426.0
uttar pradesh,2020-08-01,5513861.0
uttar pradesh,2020-09-01,6466638.0
uttar pradesh,2020-10-01,7654980.0
uttar pradesh,2020-11-01,6687123.0
uttar pradesh,2020-12-01,6878586.0
uttar pradesh,2021-01-01,6822068.0
uttar pradesh,2021-02-01,7224302.0
uttar pradesh,2021-03-01,8075795.0
uttar pradesh,2021-04-01,6519517.0
uttar pradesh,2021-05-01,4290387.0
uttar pradesh,2021-06-01,6162512.0
uttar pradesh,2021-07-01,6711107.0
uttar pradesh,2021-08-01,6948408.0
uttar pradesh,2021-09-01,7639503.0
uttar pradesh,2021-10-01,7560194.0
uttar pradesh,2021-11-01,7031474.0
uttar pradesh,2021-12-01,7868181.0
uttar pradesh,2022-01-01,7687985.0
uttar pradesh,2022-02-01,7622722.0
uttar pradesh,2022-03-01,8725775.0
uttar pradesh,2022-04-01,8770552.0
uttar pradesh,2022-05-01,8156187.0
uttar pradesh,2022-06-01,7954600.0
uttar pradesh,2022-07-01,7951713.0
uttar pradesh,2022-08-01,8170101.0
uttar pradesh,2022-09-01,9069866.0
uttar pradesh,2022-10-01,8419096.0
uttar pradesh,2022-11-01,8812323.0
uttar pradesh,2022-12-01,8958196.0
uttar pradesh,2023-01-01,9008047.0
uttar pradesh,2023-02-01,9241315.0
uttar pradesh,2023-03-01,10035891.0
uttar pradesh,2023-04-01,9642209.0
uttar pradesh,2023-05-01,9925304.0
uttar pradesh,2023-06-01,9370756.0
uttar pradesh,2023-07-01,9409473.0
uttar pradesh,2023-08-01,9937847.0
uttar pradesh,2023-09-01,10287640.0
uttar pradesh,2023-10-01,11685609.0
uttar pradesh,2023-11-01,9990960.0
uttar pradesh,2023-12-01,10713953.0
uttar pradesh,2024-01-01,10833869.0
uttar pradesh,2024-02-01,11497690.0
uttar pradesh,2024-03-01,12198342.0
uttar pradesh,2024-04-01,11352036.0
uttar pradesh,2024-05-01,12033318.0
uttar pradesh,2024-06-01,11480736.0
uttar pradesh,2024-07-01,11436907.0
uttar pradesh,2024-08-01,11662010.0
uttar pradesh,2024-09-01,12883006.0
uttar pradesh,2024-10-01,14476978.0
uttar pradesh,2024-11-01,12165846.0
uttar pradesh,2024-12-01,13352816.0
uttar pradesh,2025-01-01,14436692.0
uttar pradesh,2025-02-01,13982778.0
uttar pradesh,2025-03-01,15956815.0
uttar pradesh,2025-04-01,15403322.0
uttar pradesh,2025-05-01,15542093.0
uttar pradesh,2025-06-01,14880551.0
uttar pradesh,2025-07-01,16132215.0
uttar pradesh,2025-08-01,16263756.0
uttar pradesh,2025-09-01,16447818.0
uttar pradesh,2025-10-01,15424632.0
uttar pradesh,2025-11-01,15045431.0
uttar pradesh,2025-12-01,15762117.0
uttar pradesh,2026-01-01,16117046.0
uttar pradesh,2026-02-01,15620695.0
uttar pradesh,2026-03-01,15913311.0
uttar pradesh,2026-04-01,15119125.0
uttar pradesh,2026-05-01,15309029.0
uttar pradesh,2026-06-01,14793869.0
uttar pradesh,2026-07-01,14754474.0
uttarakhand,2018-07-01,1200688.0
uttarakhand,2018-08-01,1193026.0
uttarakhand,2018-09-01,1340386.0
uttarakhand,2018-10-01,1458912.0
uttarakhand,2018-11-01,1142608.0
uttarakhand,2018-12-01,1181605.0
uttarakhand,2019-01-01,1234402.0
uttarakhand,2019-02-01,1218954.0
uttarakhand,2019-03-01,1358153.0
uttarakhand,2019-04-01,1259335.0
uttarakhand,2019-05-01,1349083.0
uttarakhand,2019-06-01,1203779.0
uttarakhand,2019-07-01,1148226.0
uttarakhand,2019-08-01,1143331.0
uttarakhand,2019-09-01,1201643.0
uttarakhand,2019-10-01,1186540.0
uttarakhand,2019-11-01,1259211.0
uttarakhand,2019-12-01,1208181.0
uttarakhand,2020-01-01,1267427.0
uttarakhand,2020-02-01,1240594.0
uttarakhand,2020-03-01,1226317.2
uttarakhand,2020-04-01,1212040.4
uttarakhand,2020-05-01,1197763.6
uttarakhand,2020-06-01,1183486.8
uttarakhand,2020-07-01,1169210.0
uttarakhand,2020-08-01,1179963.0
uttarakhand,2020-09-01,1378380.0
uttarakhand,2020-10-01,1550477.0
uttarakhand,2020-11-01,1330770.0
uttarakhand,2020-12-01,1399371.0
uttarakhand,2021-01-01,1396556.0
uttarakhand,2021-02-01,1410254.0
uttarakhand,2021-03-01,1553763.0
uttarakhand,2021-04-01,1272603.0
uttarakhand,2021-05-01,789469.0
uttarakhand,2021-06-01,1094765.0
uttarakhand,2021-07-01,1302060.0
uttarakhand,2021-08-01,1313666.0
uttarakhand,2021-09-01,1444994.0
uttarakhand,2021-10-01,1402551.0
uttarakhand,2021-11-01,1270200.0
uttarakhand,2021-12-01,1412556.0
uttarakhand,2022-01-01,1354959.0
uttarakhand,2022-02-01,1342917.0
uttarakhand,2022-03-01,1571306.0
uttarakhand,2022-04-01,1514114.0
uttarakhand,2022-05-01,1536886.0
uttarakhand,2022-06-01,1572165.0
uttarakhand,2022-07-01,1496880.0
uttarakhand,2022-08-01,1591085.0
uttarakhand,2022-09-01,1664959.0
uttarakhand,2022-10-01,1550296.0
uttarakhand,2022-11-01,1600619.0
uttarakhand,2022-12-01,1626469.0
uttarakhand,2023-01-01,1590953.0
uttarakhand,2023-02-01,1579373.0
uttarakhand,2023-03-01,1758474.0
uttarakhand,2023-04-01,1641473.0
uttarakhand,2023-05-01,1736508.0
uttarakhand,2023-06-01,1623046.0
uttarakhand,2023-07-01,1594726.0
uttarakhand,2023-08-01,1722644.0
uttarakhand,2023-09-01,1806318.0
uttarakhand,2023-10-01,1956173.0
uttarakhand,2023-11-01,1661885.0
uttarakhand,2023-12-01,1746079.0
uttarakhand,2024-01-01,1759741.0
uttarakhand,2024-02-01,1768776.0
uttarakhand,2024-03-01,1854993.0
uttarakhand,2024-04-01,1755386.0
uttarakhand,2024-05-01,2010331.0
uttarakhand,2024-06-01,1905317.0
uttarakhand,2024-07-01,1773604.0
uttarakhand,2024-08-01,1832841.0
uttarakhand,2024-09-01,1957482.0
uttarakhand,2024-10-01,2136763.0
uttarakhand,2024-11-01,1862753.0
uttarakhand,2024-12-01,1967269.0
uttarakhand,2025-01-01,2096206.0
uttarakhand,2025-02-01,2018297.0
uttarakhand,2025-03-01,2282611.0
uttarakhand,2025-04-01,2216853.0
uttarakhand,2025-05-01,2347695.0
uttarakhand,2025-06-01,2196358.0
uttarakhand,2025-07-01,2238491.0
uttarakhand,2025-08-01,2295493.0
uttarakhand,2025-09-01,2524318.0
uttarakhand,2025-10-01,2397934.0
uttarakhand,2025-11-01,2426176.0
uttarakhand,2025-12-01,2545722.0
uttarakhand,2026-01-01,2641063.0
uttarakhand,2026-02-01,2513071.0
uttarakhand,2026-03-01,2644647.0
uttarakhand,2026-04-01,2418379.0
uttarakhand,2026-05-01,2548490.0
uttarakhand,2026-06-01,2435683.0
uttarakhand,2026-07-01,2506908.0
west bengal,2018-07-01,2431897.0
west bengal,2018-08-01,2695650.0
west bengal,2018-09-01,2714672.0
west bengal,2018-10-01,2424311.0
west bengal,2018-11-01,2412552.0
west bengal,2018-12-01,2564151.0
west bengal,2019-01-01,2679709.0
west bengal,2019-02-01,2654787.0
west bengal,2019-03-01,2930078.0
west bengal,2019-04-01,2859129.0
west bengal,2019-05-01,2861974.0
west bengal,2019-06-01,2570554.0
west bengal,2019-07-01,2846642.0
west bengal,2019-08-01,2951619.0
west bengal,2019-09-01,2984384.0
west bengal,2019-10-01,2513727.0
west bengal,2019-11-01,2848695.0
west bengal,2019-12-01,2864882.0
west bengal,2020-01-01,2994025.0
west bengal,2020-02-01,3124846.0
west bengal,2020-03-01,3029983.4
west bengal,2020-04-01,2935120.8
west bengal,2020-05-01,2840258.2
west bengal,2020-06-01,2745395.6
west bengal,2020-07-01,2650533.0
west bengal,2020-08-01,2627027.0
west bengal,2020-09-01,3183191.0
west bengal,2020-10-01,3138683.0
west bengal,2020-11-01,3170922.0
west bengal,2020-12-01,3607702.0
west bengal,2021-01-01,3550014.0
west bengal,2021-02-01,3441516.0
west bengal,2021-03-01,3884817.0
west bengal,2021-04-01,3431255.0
west bengal,2021-05-01,2204224.0
west bengal,2021-06-01,2821607.0
west bengal,2021-07-01,3480450.0
west bengal,2021-08-01,3714323.0
west bengal,2021-09-01,3910736.0
west bengal,2021-10-01,3072718.0
west bengal,2021-11-01,3562352.0
west bengal,2021-12-01,3934178.0
west bengal,2022-01-01,3811545.0
west bengal,2022-02-01,3740157.0
west bengal,2022-03-01,4284004.0
west bengal,2022-04-01,4231242.0
west bengal,2022-05-01,3979078.0
west bengal,2022-06-01,3965978.0
west bengal,2022-07-01,4169361.0
west bengal,2022-08-01,4518479.0
west bengal,2022-09-01,4762198.0
west bengal,2022-10-01,3822384.0
west bengal,2022-11-01,4385293.0
west bengal,2022-12-01,4581604.0
west bengal,2023-01-01,4542409.0
west bengal,2023-02-01,4696512.0
west bengal,2023-03-01,5180338.0
west bengal,2023-04-01,4682910.0
west bengal,2023-05-01,4956612.0
west bengal,2023-06-01,4774800.0
west bengal,2023-07-01,4901240.0
west bengal,2023-08-01,5431710.0
west bengal,2023-09-01,5471100.0
west bengal,2023-10-01,4941304.0
west bengal,2023-11-01,4811005.0
west bengal,2023-12-01,5478296.0
west bengal,2024-01-01,5696430.0
west bengal,2024-02-01,5520731.0
west bengal,2024-03-01,5798842.0
west bengal,2024-04-01,5415114.0
west bengal,2024-05-01,5659793.0
west bengal,2024-06-01,5339091.0
west bengal,2024-07-01,5751137.0
west bengal,2024-08-01,5941055.0
west bengal,2024-09-01,6295310.0
west bengal,2024-10-01,5869695.0
west bengal,2024-11-01,5786446.0
west bengal,2024-12-01,6240019.0
west bengal,2025-01-01,6720662.0
west bengal,2025-02-01,6410502.0
west bengal,2025-03-01,7039545.0
west bengal,2025-04-01,6690503.0
west bengal,2025-05-01,7029328.0
west bengal,2025-06-01,6720544.0
west bengal,2025-07-01,7569056.0
west bengal,2025-08-01,7918024.0
west bengal,2025-09-01,7579774.0
west bengal,2025-10-01,7148957.0
west bengal,2025-11-01,7545925.0
west bengal,2025-12-01,8228781.0
west bengal,2026-01-01,8171882.0
west bengal,2026-02-01,8179353.0
west bengal,2026-03-01,8277353.0
west bengal,2026-04-01,7772836.0
west bengal,2026-05-01,7905379.0
west bengal,2026-06-01,7843399.0
west bengal,2026-07-01,8005465.0
